fpr,tpr,split
0.9712554161592705,0.9951135789079044,train
0.9751635467701283,0.9958244144492229,train
0.9790716773809861,0.9965673522407944,train
0.9830883671754789,0.9972506715676102,train
0.9871003370054657,0.9980050744485579,train
0.9911831063030406,0.9986849542485609,train
0.9954452342518384,0.9993694200843143,train
1.0,1.0,train
0.0,0.0,test
0.001061718940369687,0.010623359770682626,test
0.001862359452779615,0.019392231486592488,test
0.002558568594005639,0.026723027609114592,test
0.0035332613917220734,0.03338078498590977,test
0.0044557385038465555,0.03937034562234295,test
0.005430431301562989,0.04501612387786526,test
0.006474745013402026,0.052211343850168984,test
0.007484248268179761,0.058462372776309036,test
0.0086329933512027,0.06403552095135721,test
0.00971211752010304,0.07020423578629326,test
0.010721620774880774,0.07612600834761725,test
0.011939986772026318,0.08292902588536068,test
0.012949490026804051,0.08828912582435142,test
0.014150450795418944,0.09349428159166401,test
0.015177359278727329,0.09829270890832147,test
0.016482751418526124,0.10378838499753058,test
0.01775333310126362,0.10985541771980284,test
0.01914575138371567,0.11477973717594879,test
0.020416333066453164,0.12007689104519528,test
0.021686914749190656,0.1249043703940424,test
0.023114143488704008,0.1303177323920475,test
0.024454346085564103,0.13531952393403252,test
0.025864169596546804,0.13957080464445154,test
0.027152156507814947,0.1455555232755198,test
0.028614195704389597,0.15014090235611982,test
0.03004142444390295,0.15473596544744972,test
0.03141643749782435,0.15956344479629683,test
0.03286107146586835,0.16445871222025313,test
0.034323110662443,0.1697171300465801,test
0.035767744630487,0.17438482321838414,test
0.0371775681414697,0.17832621558544687,test
0.03860479688098305,0.18312948490746928,test
0.04004943084902705,0.187322661553509,test
0.041424443902948443,0.19081374742163215,test
0.042921293556584396,0.19476966580478972,test
0.04441814321022035,0.19830432972119733,test
0.0459498033209176,0.20178088957322565,test
0.047429247746022904,0.20611932638021363,test
0.0488390712570056,0.21046260519256654,test
0.05044035228182546,0.21376001084609203,test
0.05204163330664532,0.2183405479213271,test
0.05339924113203606,0.2221366801274416,test
0.054913496014202666,0.22626691070373706,test
0.05641034566783862,0.22987904670598375,test
0.05790719532147457,0.23349118270823044,test
0.059438855432171825,0.23713237074266677,test
0.06116197305670623,0.24059924658396523,test
0.06258920179621959,0.24467621510124632,test
0.06412086190691683,0.24772183647579482,test
0.06570473770320605,0.25142112857461046,test
0.0673060187280259,0.254960634496383,test
0.06897692066696835,0.2581902520747993,test
0.07064782260591082,0.2613278715512817,test
0.07217948271660807,0.26452359509214335,test
0.07371114282730533,0.26802920697636134,test
0.07527761339506388,0.2712830345816023,test
0.07687889441988373,0.2739461375323204,test
0.07849758067323424,0.2768900767942051,test
0.08011626692658474,0.2798727520990093,test
0.08180457409405785,0.2828021653447992,test
0.08340585511887771,0.28562021246719543,test
0.08493751522957496,0.28856899373444506,test
0.08638214919761897,0.29213755168840727,test
0.08805305113656142,0.2952170671005103,test
0.08961952170431997,0.2983982646252772,test
0.09120339750060918,0.3013954659461763,test
0.09278727329689838,0.30484781577137987,test
0.094301528179065,0.3079612252210375,test
0.09576356737563964,0.310759904321974,test
0.0973996588575208,0.3132971151332036,test
0.0989139137396874,0.31641052458286123,test
0.1004977895359766,0.31918983566233794,test
0.10201204441814321,0.322351665165645,test
0.10361332544296306,0.325189080309501,test
0.10516239078219097,0.32836059382353794,test
0.10679848226407213,0.33126579704250314,test
0.10845197897448393,0.3337933238430028,test
0.10998363908518119,0.33690673329266047,test
0.11148048873881714,0.33968120236677224,test
0.11302955407804505,0.342286201253111,test
0.11457861941727294,0.3449299361823693,test
0.11626692658474606,0.3476608272081965,test
0.11799004420928047,0.350038251842383,test
0.11959132523410032,0.3529434550613482,test
0.12126222717304279,0.35554361194232204,test
0.12275907682667873,0.3581728208554855,test
0.12427333170884533,0.361048972042261,test
0.1260138545619104,0.36386701916465725,test
0.1278065931005674,0.3664139139866167,test
0.12928603752567272,0.36907701693733475,test
0.1308002924078393,0.3719241160919206,test
0.13248859957531242,0.3744952209407048,test
0.13403766491454033,0.3771873759236125,test
0.13572597208201342,0.3795938525899887,test
0.1373272531068333,0.3822860075728964,test
0.13913739687402096,0.3847651143197467,test
0.1407038674417795,0.38760737146896757,test
0.14247920075190587,0.38984437794757076,test
0.1441326974623177,0.3920862264315389,test
0.14576878894419884,0.39426512884576276,test
0.14735266474048805,0.39660865944239465,test
0.14900616145089984,0.39936860250041156,test
0.15083371044661817,0.4020268634457647,test
0.15252201761409126,0.4046028102999138,test
0.15412329863891114,0.4069366568858158,test
0.1558290110349149,0.4093140815200023,test
0.1573780763741428,0.411928764417071,test
0.15904897831308526,0.4141512448795793,test
0.16045880182406794,0.4165577215459555,test
0.16225154036272496,0.41898840823915634,test
0.1637832004734222,0.42139972691089744,test
0.16548891286942596,0.4238110455826385,test
0.16698576252306194,0.42621752224901466,test
0.1687610958331883,0.42832863658812936,test
0.17034497162947748,0.4308319533618043,test
0.17201587356841996,0.43310769588332704,test
0.17365196505030112,0.43575627281795026,test
0.17532286698924357,0.43780444108732075,test
0.1771504159849619,0.440031763555194,test
0.1789431545236189,0.44229782206598683,test
0.18057924600550004,0.44452514453386016,test
0.18216312180178926,0.4469074111734116,test
0.183868834197793,0.4493574658880722,test
0.18557454659379677,0.4512797420179542,test
0.18717582761861662,0.45358453657166653,test
0.18886413478608974,0.455797333023445,test
0.1904306053538483,0.4581602316415367,test
0.19213631774985204,0.4601890318894473,test
0.19380721968879452,0.46261971858264817,test
0.19551293208479828,0.4648809350880761,test
0.19714902356667943,0.46686615728770225,test
0.19875030459149928,0.46918547785750947,test
0.2002993699307272,0.4712772241751644,test
0.20197027186966965,0.4732140263211412,test
0.2034671215233056,0.4752476685744168,test
0.2051554286907787,0.4774895170583849,test
0.20693076200090507,0.4800751479232639,test
0.20849723256866362,0.4822976283857722,test
0.21015072927907544,0.4847283150789731,test
0.21183903644654856,0.48665543321422,test
0.21352734361402165,0.4888488616445387,test
0.21528527169561737,0.49126018031627977,test
0.21699098409162113,0.49328898056419046,test
0.21874891217321685,0.49551630303206373,test
0.2205242454833432,0.4978598336286957,test
0.2222125526508163,0.4998595818444167,test
0.22404010164653462,0.5021789024142239,test
0.22565878789988514,0.5041592826084851,test
0.2273645002958889,0.5066335473499705,test
0.22893097086364744,0.5087737137212748,test
0.2307411146308351,0.510758935920901,test
0.23237720611271626,0.5129039442975702,test
0.23410032373725068,0.5151118987439838,test
0.23570160476207053,0.5171600670133543,test
0.2375117485292582,0.5193292854168482,test
0.2393392975249765,0.5215275558525319,test
0.24101019946391897,0.5237597203257701,test
0.24292477460229053,0.5256674704395572,test
0.24475232359800883,0.5275558525318846,test
0.2465972778222578,0.5295507587422407,test
0.24839001636091482,0.5314536668506629,test
0.2501827548995718,0.533526045146858,test
0.25194068298116756,0.5359276798078693,test
0.25385525811953913,0.5380194261255241,test
0.2557002123437881,0.5398448621481072,test
0.25749295088244506,0.5417429282511645,test
0.2592682841925715,0.5436603623756815,test
0.2610088070456365,0.5457424246826066,test
0.26292338218400807,0.5475484926837298,test
0.26476833640825703,0.5495288728779911,test
0.2665436697183834,0.5515528311205369,test
0.26845824485675496,0.5531700609124275,test
0.2704598461377798,0.5552327551978927,test
0.27253106833292723,0.5569419830917173,test
0.27441083301423747,0.5588787852376941,test
0.2761687610958332,0.5611738957806766,test
0.2779440944059596,0.5632414320715068,test
0.2798238590872698,0.5651540241906589,test
0.2818776760538866,0.5672360864975838,test
0.2838096564207888,0.569226150702575,test
0.28555017927385384,0.5710419027144282,test
0.287534375326348,0.5729399688174854,test
0.28943154523618897,0.5748041408829881,test
0.29115466286072333,0.5767748370665194,test
0.29301702231350296,0.5788133213251601,test
0.2947749503950987,0.5807065454228524,test
0.2963936366484492,0.58257555949372,test
0.2980819438159223,0.5843767854894784,test
0.29992689804017125,0.5862748515925356,test
0.3017892574929509,0.5882261797546071,test
0.30347756466042397,0.5902307699756931,test
0.30532251888467293,0.5923225162933481,test
0.30725449925157516,0.5943028964876093,test
0.30901242733317086,0.5960266503975287,test
0.3107703554147666,0.5979295585059509,test
0.31247606781077036,0.5996726804373299,test
0.31433842726355,0.6015562205242924,test
0.31613116580220696,0.60342523459516,test
0.3179064991123333,0.6053668787465016,test
0.3198036690221743,0.6072262088066394,test
0.3217704598461378,0.6087659665126909,test
0.32396351864099976,0.6106156125620987,test
0.325895499007902,0.6124507325954117,test
0.32774045323215095,0.6144650068272276,test
0.3296202179134612,0.6161306566727676,test
0.33153479305183275,0.6176655723734542,test
0.3333971525046124,0.6195539544657815,test
0.3351898910432694,0.6210888701664682,test
0.33682598252515056,0.623015988301715,test
0.3386013158352769,0.624938264431597,test
0.340341838688342,0.6267637004541801,test
0.34215198245552964,0.6286181885089529,test
0.34411877327949314,0.6305162546120101,test
0.34592891704668083,0.632278744564849,test
0.34773906081386846,0.63385723831382,test
0.34982768823754656,0.6357310943900526,test
0.351898910432694,0.6375274783804461,test
0.3537264594284123,0.6393529144030291,test
0.35572806070943713,0.6411686664148823,test
0.3575207992480941,0.6427568441745833,test
0.35962683190030287,0.6444999661059625,test
0.3615936227242664,0.6463931902036547,test
0.3636126292338218,0.6479474739258011,test
0.36544017822954017,0.6499908001898066,test
0.36742437428203434,0.6516031879763323,test
0.3694955964771817,0.653380203945266,test
0.3715494134437985,0.6550845898337255,test
0.37360323041041527,0.657132758103096,test
0.3756048316914401,0.6584304155409004,test
0.37738016500156646,0.660139643434725,test
0.3792077139972848,0.6619263434143885,test
0.38101785776447245,0.6636985173779573,test
0.38296724335990534,0.6653205891752128,test
0.38486441326974624,0.6670443430851322,test
0.3869530406934243,0.6688552530916204,test
0.3889024262888572,0.6706177430444593,test
0.39067775959898354,0.6724238110455827,test
0.39271417133706965,0.6740894608911226,test
0.3945069098757267,0.6760553150692891,test
0.3963170536429143,0.6775805467592458,test
0.39821422355275526,0.6792219865779612,test
0.40007658300553484,0.6809457404878805,test
0.40202596860096773,0.6825823383012308,test
0.4040101646534619,0.6844319843506387,test
0.405698471820935,0.6862235263356672,test
0.40790893584432764,0.6877584420363537,test
0.40985832143976053,0.6898114523110892,test
0.4119469488634386,0.6917627804731608,test
0.41407038674417795,0.6933993782865111,test
0.415863125282835,0.6950166080784017,test
0.4176732690500226,0.6963626855698556,test
0.4197096807881088,0.6979944413778411,test
0.42164166115501095,0.699834403416519,test
0.4236258572075051,0.7017324695195762,test
0.42569707940265256,0.7032431751934382,test
0.42773349114073866,0.7047006188082856,test
0.429508824450865,0.7060563803104694,test
0.431405994360706,0.7075089819199519,test
0.43340759564173076,0.7088502174060409,test
0.43549622306540886,0.7105255512623108,test
0.43753263480349497,0.7120265729254428,test
0.4393949942562746,0.7136099086797788,test
0.44151843213701397,0.7150625102892614,test
0.4434504125039162,0.7165732159631233,test
0.445504229470533,0.7180693956208903,test
0.4474536150659658,0.7195897853054821,test
0.44954224248964386,0.7211537530383584,test
0.45157865422773,0.7224853045137174,test
0.4536498764228774,0.7242090584236367,test
0.4556688829324329,0.7257972361833377,test
0.4577749155846416,0.727274047819645,test
0.4597939220941971,0.7287799114881419,test
0.4617781181466913,0.7304310353175871,test
0.46371009851359346,0.7317432187714864,test
0.46552024228078115,0.7330650862361155,test
0.4675044383332753,0.7346677900119113,test
0.4694016082431162,0.7361397596428537,test
0.4712291572388346,0.7374325750752931,test
0.4731263271486755,0.7389771747867097,test
0.4751627388867616,0.7405750365571405,test
0.47714693493925575,0.7421825823383013,test
0.4792877780485258,0.7438772842160309,test
0.48128937932955057,0.7454606199703669,test
0.48341281721028995,0.7469277475959444,test
0.48520555574894697,0.7485352933771051,test
0.4872941831726251,0.7501622071797256,test
0.48957426811014026,0.7517310169179667,test
0.49174992167647164,0.7532659326186534,test
0.4938385491001497,0.7545926420886474,test
0.4959445817523584,0.7561759778429834,test
0.49806801963309777,0.757546265361262,test
0.5004699411703276,0.7590230769975693,test
0.5025585685940056,0.7607419889021237,test
0.5046646012462144,0.7621945905116063,test
0.5068402548125457,0.7634874059440457,test
0.5088418560935705,0.7650852677144766,test
0.5109304835172486,0.7663393471039965,test
0.512949490026804,0.7679904709334417,test
0.5149336860792982,0.769307496392706,test
0.5170049082744457,0.7706148378412403,test
0.5189542938698785,0.7719028112683148,test
0.5211473526647404,0.7731907846953895,test
0.5233404114596024,0.7749532746482283,test
0.5254290388832805,0.7763719822201564,test
0.5277265290493264,0.7779988960227768,test
0.5299021826156577,0.7792965534605812,test
0.5319211891252132,0.7807201030378742,test
0.533870574720646,0.7822550187385607,test
0.5358199603160789,0.7834897301066209,test
0.5379259929682877,0.7850101197912127,test
0.5399275942493125,0.7865159834597096,test
0.5420858425871131,0.7877991148814193,test
0.5442266856963832,0.789324346571376,test
0.5464197444912452,0.7906510560413701,test
0.5483865353152086,0.7919729235059992,test
0.550614404567132,0.7933916310779272,test
0.5527900581334633,0.7947038145318265,test
0.5546698228147735,0.7960063139749959,test
0.5567062345528597,0.797415337536194,test
0.5586556201482925,0.7987759410437427,test
0.5606920318863786,0.7999864423849782,test
0.562763254081526,0.8014438859998256,test
0.5649215024193268,0.8027415434376302,test
0.5668882932432903,0.8040585688968943,test
0.5691857834093361,0.8053804363615235,test
0.5716051101750966,0.8067507238798021,test
0.5736589271417134,0.80816943145173,test
0.5755560970515543,0.8095300349592788,test
0.5775402931040484,0.8111521067565343,test
0.5798203780415637,0.8124013441406893,test
0.5818045740940578,0.8137958416857926,test
0.5838235806036133,0.8151128671450568,test
0.5859122080272914,0.8166380988350135,test
0.5879834302224388,0.8178631261923438,test
0.5901416785602395,0.8190784695389443,test
0.5925261948689386,0.8202114987943406,test
0.5944929856929021,0.8214897882106853,test
0.596442371288335,0.8230053358899122,test
0.5987920771399728,0.8242933093169867,test
0.6008632993351203,0.8255909667547912,test
0.6028997110732064,0.8269612542730698,test
0.6048316914401086,0.8282879637430638,test
0.6067984822640722,0.8296824612881671,test
0.6090089462874647,0.8308978046347676,test
0.6110279527970203,0.8321228319920978,test
0.6130121488495144,0.833362385365523,test
0.6151355867302538,0.8347762509320861,test
0.6173286455251158,0.8360400143323359,test
0.6194694886343858,0.8372553576789363,test
0.6216451422007171,0.83862080319185,test
0.6237685800814564,0.8399814066993986,test
0.6261356911616249,0.8412451700996485,test
0.6284853970132628,0.8428139798378896,test
0.6306958610366554,0.8441939513668981,test
0.6329411355171093,0.8455836069066365,test
0.6349253315696035,0.847123364612688,test
0.6369269328506283,0.848546914189981,test
0.6393984753019807,0.8498833076707049,test
0.6417307759250879,0.8511809651085094,test
0.6438019981202353,0.852546410621423,test
0.6459776516865666,0.8536939658929142,test
0.648101089567306,0.8548996252287847,test
0.6503637692762906,0.8560084444573565,test
0.6526090437567446,0.8573932579917298,test
0.6549935600654436,0.8585747073007757,test
0.6574128868312041,0.859799734658106,test
0.6598496188254952,0.8608940278705829,test
0.6620774880774185,0.8620609511635339,test
0.6641835207296272,0.863218190445755,test
0.6664636056671424,0.86446742782991,test
0.6685000174052286,0.8656149831014013,test
0.6708323180283358,0.8670433746840591,test
0.6732516447940962,0.8681328258911711,test
0.6752706513036516,0.869304591189487,test
0.677794409440596,0.8704230944287886,test
0.6800918996066418,0.871643279780754,test
0.6823545793156264,0.8728731491434493,test
0.684565043339019,0.8739190223022767,test
0.6866710759912278,0.8751876277078915,test
0.6888989452431511,0.8765337051993454,test
0.6912660563233195,0.8776037883849975,test
0.6937375987746719,0.8789692338979112,test
0.6961047098548404,0.880155525212322,test
0.6984370104779476,0.8812740284516235,test
0.7006300692728096,0.8825038978143188,test
0.7028405332962022,0.8837676612145686,test
0.7050335920910642,0.884987846566534,test
0.7074007031712326,0.886237083950689,test
0.7099766769937689,0.887408849249005,test
0.7121697357886309,0.8887646107511887,test
0.7145890625543914,0.8898443779475708,test
0.7170083893201518,0.890996775224427,test
0.7192710690291364,0.8923089586783263,test
0.7216207748807741,0.8933160957942341,test
0.7239530755038813,0.8945411231515644,test
0.7262505656699273,0.8956935204284207,test
0.7284610296933198,0.8969233897911159,test
0.7306540884881818,0.8982113632181904,test
0.7330211995683503,0.8993395504682219,test
0.7354579315626414,0.9005984718631068,test
0.7377728269572179,0.9016830810648538,test
0.7399484805235492,0.9028015843041554,test
0.7421589445469419,0.9040120856453909,test
0.744543460855641,0.9053630051422097,test
0.7468061405646256,0.9065154024190659,test
0.7491558464162634,0.9077888498300456,test
0.7515403627249626,0.9091204013054046,test
0.7538030424339471,0.9102243785286114,test
0.7562919901138302,0.9113331977571831,test
0.7581717547951404,0.9128051673881254,test
0.7603474083614717,0.9139043026059673,test
0.7628537612698855,0.9150905939203781,test
0.7651860618929927,0.9161703611167601,test
0.7673269050022626,0.9172888643560617,test
0.769798447453615,0.9186397838528805,test
0.7722177742193755,0.9199229152745901,test
0.7745500748424827,0.9209929984602423,test
0.7770390225223657,0.9222034998014778,test
0.7794757545166568,0.9232881090032248,test
0.7817732446827027,0.924430822269351,test
0.7840707348487486,0.9257284797071555,test
0.7867337348139382,0.9269147710215663,test
0.7892400877223518,0.9279800122018536,test
0.7916594144881123,0.9290936734357902,test
0.7938872837400355,0.9301831246429021,test
0.7963240157343265,0.9312628918392841,test
0.7987781529571484,0.9323281330195714,test
0.8014933686079299,0.9332045359906259,test
0.8038082640025064,0.9342407251387235,test
0.8065756953388799,0.9352333362385366,test
0.8092909109896613,0.9362501573651744,test
0.8119713161833815,0.9374703427171397,test
0.8140773488355902,0.9386324240047258,test
0.816531486058412,0.9397557692493923,test
0.8189334075956417,0.9407919583974899,test
0.821109061161973,0.9419395136689811,test
0.8233891460994883,0.9431742250370413,test
0.8257736624081874,0.9443363063246274,test
0.8283496362307237,0.9456049117302422,test
0.8308907995961987,0.9467573090070984,test
0.8333623420475511,0.9477160260693569,test
0.8359383158700874,0.9487667412335493,test
0.8382706164931946,0.9498610344460262,test
0.8408117798586695,0.9508826975780289,test
0.8434573745953284,0.9518898346939368,test
0.8459289170466808,0.9529114978259396,test
0.84831343335538,0.953792742802359,test
0.8509068124064469,0.9547272498377928,test
0.8534479757719219,0.955710176926876,test
0.8557628711664984,0.9567754181071633,test
0.8581125770181363,0.9576566630835827,test
0.8609322240401016,0.9586008541297464,test
0.8634907926341073,0.9596564112993037,test
0.8661189821422355,0.9605231302596283,test
0.8687819821074251,0.9613365871609386,test
0.8713231454729,0.9622710941963724,test
0.8740905768092735,0.9630942351084125,test
0.8766839558603404,0.9641449502726049,test
0.879695060396143,0.9650988253294984,test
0.8823406551328019,0.9660478583810271,test
0.8848470080412156,0.9670888895344896,test
0.887718870748773,0.9680233965699234,test
0.890555922999269,0.9690837957448457,test
0.8934800013924182,0.9700521968178341,test
0.8962474327287917,0.9709867038532679,test
0.8987885960942668,0.9719357369047965,test
0.9016256483447628,0.9728218238865809,test
0.9040101646534618,0.9737756989434744,test
0.907143105788979,0.9749135702042357,test
0.9098409162112299,0.9758529192450345,test
0.9124691057193581,0.9767825842751033,test
0.9155150207122219,0.9776880392783475,test
0.9181258049918195,0.9786128623030514,test
0.9209280467852543,0.9795376853277553,test
0.9235736415219132,0.9804673503578242,test
0.9266021512862463,0.9812275452001201,test
0.9294217983082118,0.9821426842140941,test
0.9325721446722596,0.9829658251261343,test
0.9353569812371636,0.9837938080435393,test
0.9385073276012114,0.9846702110145938,test
0.9413965955372994,0.9855659820071081,test
0.9441814321022035,0.9864133329459729,test
0.9470184843526995,0.9872558418794728,test
0.9499251575173182,0.9881467708666222,test
0.9529014515960594,0.9890425418591364,test
0.9562258502454137,0.9897978946960673,test
0.959202144324155,0.9905193534954436,test
0.962091412260243,0.9913957564664981,test
0.965328784766944,0.9922624754268228,test
0.968566157273645,0.9932260344944462,test
0.9714380199812024,0.9939910713421071,test
0.9749538761443938,0.9947706342058626,test
0.9781912486510947,0.9955647230857132,test
0.9811849479583667,0.996329759933374,test
0.9847878302642114,0.9971044807917647,test
0.9879381766282591,0.9978065715696813,test
0.9914888432485118,0.9985425563851524,test
0.9952483726111324,0.9993124352381783,test
1.0,1.0,test
